,1,3,5,2,4,6
2630,,0.0017650127410888672,0.002452850341796875,0.0014700889587402344,0.0020787715911865234,0.0027959346771240234
2640,,0.0017278194427490234,0.002447843551635742,0.0015077590942382812,0.002093076705932617,0.0028569698333740234
2650,,0.001730203628540039,0.00249481201171875,0.001483917236328125,0.002092123031616211,0.002825021743774414
2660,,0.00173187255859375,0.002471923828125,0.0014841556549072266,0.0021409988403320312,0.0028197765350341797
2670,,0.0017809867858886719,0.0024657249450683594,0.0014910697937011719,0.002108335494995117,0.0028448104858398438
2680,,0.0017557144165039062,0.0024819374084472656,0.0015268325805664062,0.0021181106567382812,0.0028989315032958984
2690,,0.0017559528350830078,0.0025310516357421875,0.0014960765838623047,0.002135038375854492,0.007611989974975586
2700,,0.0017659664154052734,0.0024940967559814453,0.0015528202056884766,0.002145051956176758,0.002866029739379883
2710,,0.0017652511596679688,0.0025119781494140625,0.0015039443969726562,0.0021500587463378906,0.002888917922973633
2720,,0.0017766952514648438,0.0025129318237304688,0.0015170574188232422,0.0021560192108154297,0.002892017364501953
2730,,0.0017809867858886719,0.002537965774536133,0.0015213489532470703,0.002164125442504883,0.0029458999633789062
2740,,0.001795053482055664,0.002541065216064453,0.0015327930450439453,0.0021600723266601562,0.0029082298278808594
2750,,0.0018160343170166016,0.0025479793548583984,0.0015308856964111328,0.002176046371459961,0.0029287338256835938
2760,,0.0018029212951660156,0.0025589466094970703,0.001538991928100586,0.0021948814392089844,0.002924680709838867
2770,,0.0018076896667480469,0.0025620460510253906,0.001543283462524414,0.002190828323364258,0.0029458999633789062
2780,,0.0018210411071777344,0.0025818347930908203,0.0015461444854736328,0.0021979808807373047,0.002962827682495117
2790,,0.0018210411071777344,0.002573728561401367,0.0015573501586914062,0.0022051334381103516,0.0029571056365966797
2800,,0.0018301010131835938,0.0025930404663085938,0.0015549659729003906,0.002214193344116211,0.0029921531677246094
2810,,0.001834869384765625,0.0025949478149414062,0.001600027084350586,0.0022306442260742188,0.0029871463775634766
2820,,0.0018398761749267578,0.007296085357666016,0.0015668869018554688,0.0022308826446533203,0.0030100345611572266
2830,,0.0018470287322998047,0.0026340484619140625,0.001615762710571289,0.002262115478515625,0.0029990673065185547
2840,,0.0018887519836425781,0.0026187896728515625,0.0015821456909179688,0.0022439956665039062,0.003023862838745117
2850,,0.0018620491027832031,0.0026450157165527344,0.0015988349914550781,0.0022461414337158203,0.003059864044189453
2860,,0.0018661022186279297,0.0026760101318359375,0.0015900135040283203,0.0022897720336914062,0.003056764602661133
2870,,0.0018732547760009766,0.002660036087036133,0.0015969276428222656,0.0022993087768554688,0.0030410289764404297
2880,,0.0018928050994873047,0.0026760101318359375,0.001611948013305664,0.0022869110107421875,0.0030677318572998047
2890,,0.001912832260131836,0.002683877944946289,0.0016181468963623047,0.0022988319396972656,0.0030820369720458984
2900,,0.0019061565399169922,0.007395267486572266,0.0016298294067382812,0.0023059844970703125,0.003097057342529297
2910,,0.0019428730010986328,0.0027120113372802734,0.0016682147979736328,0.0023272037506103516,0.003142833709716797
2920,,0.001917123794555664,0.0027167797088623047,0.0016410350799560547,0.002343893051147461,0.003113985061645508
2930,,0.0019288063049316406,0.0027511119842529297,0.0016489028930664062,0.002321958541870117,0.0031359195709228516
2940,,0.0019571781158447266,0.0027298927307128906,0.0016429424285888672,0.0023338794708251953,0.0031609535217285156
2950,,0.0019350051879882812,0.0027430057525634766,0.001650094985961914,0.0023660659790039062,0.0031418800354003906
2960,,0.0019500255584716797,0.002791881561279297,0.0016701221466064453,0.002354860305786133,0.003192901611328125
2970,,0.006468772888183594,0.0027718544006347656,0.0016582012176513672,0.002363920211791992,0.0032241344451904297
2980,,0.001968860626220703,0.0027642250061035156,0.0016870498657226562,0.0024290084838867188,0.0031790733337402344
2990,,0.001964092254638672,0.0028328895568847656,0.0017142295837402344,0.00238800048828125,0.0031952857971191406
3000,,0.0020122528076171875,0.0027980804443359375,0.0016777515411376953,0.0023849010467529297,0.003248929977416992
3010,,0.0019698143005371094,0.002794981002807617,0.0016760826110839844,0.002424955368041992,0.003245115280151367
3020,,0.001940011978149414,0.0028209686279296875,0.001714944839477539,0.0023818016052246094,0.003165006637573242
3030,,0.002009868621826172,0.002763032913208008,0.001657247543334961,0.0023860931396484375,0.008152961730957031
3040,,0.002004861831665039,0.002768993377685547,0.0017189979553222656,0.0024328231811523438,0.003185749053955078
3050,,0.0019888877868652344,0.0028688907623291016,0.001730203628540039,0.0023920536041259766,0.0032160282135009766
3060,,0.0020279884338378906,0.002780914306640625,0.0016713142395019531,0.002382040023803711,0.003328084945678711
3070,,0.0019829273223876953,0.002804994583129883,0.0016789436340332031,0.002454996109008789,0.003220081329345703
3080,,0.0019829273223876953,0.0028667449951171875,0.001737833023071289,0.0024077892303466797,0.0032167434692382812
3090,,0.002054929733276367,0.0028181076049804688,0.0017070770263671875,0.0024328231811523438,0.003330230712890625
3100,,0.001995086669921875,0.007506847381591797,0.0017080307006835938,0.002473115921020508,0.003269195556640625
3110,,0.002007007598876953,0.002827882766723633,0.0017452239990234375,0.002421855926513672,0.003292083740234375
3120,,0.002020120620727539,0.0028328895568847656,0.00173187255859375,0.002424001693725586,0.003264904022216797
3130,,0.0020127296447753906,0.002866983413696289,0.0017161369323730469,0.0024449825286865234,0.0032701492309570312
3140,,0.002020120620727539,0.0028657913208007812,0.001714944839477539,0.0024497509002685547,0.0032961368560791016
3150,,0.0020339488983154297,0.00286102294921875,0.00173187255859375,0.002456188201904297,0.0032968521118164062
3160,,0.0020308494567871094,0.002872943878173828,0.0017511844635009766,0.002452850341796875,0.0033299922943115234
3170,,0.002046346664428711,0.002889871597290039,0.0017380714416503906,0.002468109130859375,0.0033130645751953125
3180,,0.0020520687103271484,0.002897977828979492,0.001741170883178711,0.00249481201171875,0.0033409595489501953
3190,,0.002048015594482422,0.002916097640991211,0.0017518997192382812,0.002482891082763672,0.0033469200134277344
3200,,0.006718873977661133,0.002920866012573242,0.0017478466033935547,0.002507925033569336,0.0033791065216064453
3210,,0.002079010009765625,0.0029189586639404297,0.0017809867858886719,0.0025250911712646484,0.0033571720123291016
3220,,0.0020918846130371094,0.0029609203338623047,0.0017857551574707031,0.0025217533111572266,0.0033800601959228516
3230,,0.0021049976348876953,0.0029401779174804688,0.0017769336700439453,0.002524852752685547,0.0034182071685791016
3240,,0.002089262008666992,0.002939939498901367,0.0017757415771484375,0.0025510787963867188,0.003398895263671875
3250,,0.0020949840545654297,0.0030188560485839844,0.0018029212951660156,0.0025339126586914062,0.0034151077270507812
3260,,0.002116680145263672,0.002975940704345703,0.0017940998077392578,0.0025398731231689453,0.008044958114624023
3270,,0.0021140575408935547,0.002986907958984375,0.0018439292907714844,0.0025908946990966797,0.0034589767456054688
3280,,0.0021300315856933594,0.0030317306518554688,0.0018322467803955078,0.0025472640991210938,0.0034360885620117188
3290,,0.002151966094970703,0.0029990673065185547,0.0017940998077392578,0.00257110595703125,0.0034990310668945312
3300,,0.0021190643310546875,0.003000020980834961,0.001809835433959961,0.002624034881591797,0.0034580230712890625
3310,,0.0021300315856933594,0.0030777454376220703,0.0018351078033447266,0.0026092529296875,0.003504037857055664
3320,,0.0021817684173583984,0.00302886962890625,0.00180816650390625,0.0025811195373535156,0.003525257110595703
3330,,0.0021390914916992188,0.003063678741455078,0.0018198490142822266,0.007342100143432617,0.0034809112548828125
3340,,0.0021507740020751953,0.0031120777130126953,0.0019099712371826172,0.0026209354400634766,0.0034902095794677734
3350,,0.0022270679473876953,0.0030770301818847656,0.001865386962890625,0.002613067626953125,0.0036020278930664062
3360,,0.002164125442504883,0.003062009811401367,0.00183868408203125,0.0026788711547851562,0.003506898880004883
3370,,0.0021729469299316406,0.0031337738037109375,0.001893758773803711,0.002626180648803711,0.0037081241607666016
3380,,0.002225160598754883,0.00308990478515625,0.002006053924560547,0.0026311874389648438,0.0036163330078125
3390,,0.002288818359375,0.003084897994995117,0.001863718032836914,0.0027027130126953125,0.0035457611083984375
3400,,0.007317066192626953,0.003159046173095703,0.0019490718841552734,0.0027000904083251953,0.0036339759826660156
3410,,0.002309083938598633,0.003123760223388672,0.0019230842590332031,0.0026617050170898438,0.0035941600799560547
3420,,0.002244234085083008,0.003185272216796875,0.0019183158874511719,0.0027120113372802734,0.003648042678833008
3430,,0.0022459030151367188,0.003175973892211914,0.0019099712371826172,0.0027189254760742188,0.0036628246307373047
3440,,0.002248048782348633,0.003192901611328125,0.001920938491821289,0.0027310848236083984,0.0037021636962890625
3450,,0.0022559165954589844,0.00321197509765625,0.0019419193267822266,0.002730846405029297,0.0036652088165283203
3460,,0.0022652149200439453,0.003206014633178711,0.001924753189086914,0.002742767333984375,0.003686189651489258
3470,,0.002268075942993164,0.0032351016998291016,0.0019409656524658203,0.0027458667755126953,0.003702878952026367
3480,,0.002283811569213867,0.0032520294189453125,0.0019466876983642578,0.0027611255645751953,0.0037069320678710938
3490,,0.0022857189178466797,0.0032501220703125,0.0019412040710449219,0.0027687549591064453,0.008678913116455078
3500,,0.002301931381225586,0.003259897232055664,0.0019941329956054688,0.0028197765350341797,0.0037338733673095703
3510,,0.0023109912872314453,0.0033059120178222656,0.0019807815551757812,0.002785205841064453,0.0037431716918945312
3520,,0.002323150634765625,0.003267049789428711,0.001962423324584961,0.002791881561279297,0.0037822723388671875
3530,,0.002307891845703125,0.003286123275756836,0.001964092254638672,0.0028312206268310547,0.0037860870361328125
3540,,0.002315044403076172,0.0033097267150878906,0.0019850730895996094,0.0028133392333984375,0.0037717819213867188
3550,,0.0023450851440429688,0.0033109188079833984,0.00197601318359375,0.002835988998413086,0.003834962844848633
3560,,0.0023300647735595703,0.0033271312713623047,0.001979827880859375,0.00749516487121582,0.0038080215454101562
3570,,0.002347707748413086,0.0033512115478515625,0.002048969268798828,0.0028328895568847656,0.003813028335571289
3580,,0.002378702163696289,0.0033779144287109375,0.0020198822021484375,0.0028409957885742188,0.0038270950317382812
3590,,0.002367258071899414,0.003370046615600586,0.0020618438720703125,0.0028641223907470703,0.003831148147583008
3600,,0.0023660659790039062,0.0033540725708007812,0.0020558834075927734,0.002866983413696289,0.003859996795654297
3610,,0.002382993698120117,0.003400087356567383,0.0020809173583984375,0.0029540061950683594,0.003832101821899414
3620,,0.002391815185546875,0.003368854522705078,0.0068089962005615234,0.0029540061950683594,0.003880023956298828
3630,,0.002385854721069336,0.0033750534057617188,0.0020608901977539062,0.0029549598693847656,0.0038900375366210938
3640,,0.0023992061614990234,0.003390073776245117,0.0020380020141601562,0.002948760986328125,0.00398707389831543
3650,,0.002396106719970703,0.003398895263671875,0.0020389556884765625,0.0029549598693847656,0.003973960876464844
3660,,0.0024051666259765625,0.00344085693359375,0.002057313919067383,0.002917051315307617,0.003982067108154297
3670,,0.002488851547241211,0.0034270286560058594,0.0020499229431152344,0.007523059844970703,0.003987312316894531
3680,,0.0024979114532470703,0.00345611572265625,0.002093076705932617,0.002927064895629883,0.003968715667724609
3690,,0.0024809837341308594,0.0034492015838623047,0.002053976058959961,0.0029447078704833984,0.003954887390136719
3700,,0.002470254898071289,0.003571033477783203,0.002064943313598633,0.0029501914978027344,0.0039598941802978516
3710,,0.0024530887603759766,0.0035190582275390625,0.002073049545288086,0.002950906753540039,0.003969907760620117
3720,,0.0024471282958984375,0.008344888687133789,0.0020990371704101562,0.002959012985229492,0.004010915756225586
3730,,0.002462148666381836,0.0035359859466552734,0.0021088123321533203,0.0029709339141845703,0.0039958953857421875
3740,,0.002460956573486328,0.003534078598022461,0.0022101402282714844,0.002980947494506836,0.003997087478637695
3750,,0.002474069595336914,0.003487110137939453,0.0021409988403320312,0.002991914749145508,0.004011631011962891
3760,,0.002474069595336914,0.003493785858154297,0.0021431446075439453,0.0030651092529296875,0.0040247440338134766
3770,,0.0024881362915039062,0.0035219192504882812,0.0021359920501708984,0.0030639171600341797,0.00403594970703125
3780,,0.002499103546142578,0.0035707950592041016,0.007070064544677734,0.0030677318572998047,0.00400090217590332
3790,,0.0024590492248535156,0.003538846969604492,0.002094268798828125,0.003062009811401367,0.00415802001953125
3800,,0.0025081634521484375,0.003536224365234375,0.002135038375854492,0.0030510425567626953,0.004145145416259766
3810,,0.0025000572204589844,0.0035457611083984375,0.0021181106567382812,0.0030460357666015625,0.0041179656982421875
3820,,0.002579927444458008,0.00356292724609375,0.0021398067474365234,0.0030379295349121094,0.004148960113525391
3830,,0.00740504264831543,0.0035762786865234375,0.002129793167114258,0.0030510425567626953,0.004141092300415039
3840,,0.0025968551635742188,0.003567934036254883,0.0021848678588867188,0.003057241439819336,0.004103899002075195
3850,,0.0025908946990966797,0.003688812255859375,0.002160787582397461,0.0030629634857177734,0.004118919372558594
3860,,0.0025620460510253906,0.0036830902099609375,0.0021622180938720703,0.0030829906463623047,0.004168987274169922
3870,,0.0025391578674316406,0.003654956817626953,0.002164125442504883,0.0030870437622070312,0.0041370391845703125
3880,,0.0025489330291748047,0.008366107940673828,0.002238035202026367,0.0030868053436279297,0.004168033599853516
3890,,0.002550840377807617,0.0036542415618896484,0.002295970916748047,0.003100872039794922,0.004179954528808594
3900,,0.002557992935180664,0.003634214401245117,0.002257108688354492,0.003143310546875,0.004200935363769531
3910,,0.0025620460510253906,0.0036280155181884766,0.0022301673889160156,0.003203868865966797,0.00420379638671875
3920,,0.0025720596313476562,0.003657102584838867,0.002206087112426758,0.003183126449584961,0.0041921138763427734
3930,,0.002582073211669922,0.0036580562591552734,0.0022020339965820312,0.0031800270080566406,0.004290103912353516
3940,,0.0026428699493408203,0.003668069839477539,0.007009983062744141,0.0031909942626953125,0.004310131072998047
3950,,0.002593994140625,0.0037009716033935547,0.0022246837615966797,0.0031707286834716797,0.004302978515625
3960,,0.002608776092529297,0.0036859512329101562,0.002218008041381836,0.0031576156616210938,0.004306793212890625
3970,,0.0026788711547851562,0.003715991973876953,0.002226114273071289,0.0031676292419433594,0.00429081916809082
3980,,0.002713918685913086,0.0037119388580322266,0.002233266830444336,0.0031731128692626953,0.004312992095947266
3990,,0.007578134536743164,0.0037157535552978516,0.002235889434814453,0.0032019615173339844,0.0042760372161865234
4000,,0.0026807785034179688,0.00380706787109375,0.0022668838500976562,0.003175973892211914,0.004286050796508789
4010,,0.002931833267211914,0.0037908554077148438,0.002251863479614258,0.003233194351196289,0.00432586669921875
4020,,0.0026009082794189453,0.0037491321563720703,0.002264261245727539,0.0031571388244628906,0.0043010711669921875
4030,,0.0026471614837646484,0.0037848949432373047,0.002376079559326172,0.0032129287719726562,0.004325151443481445
4040,,0.0026040077209472656,0.008702993392944336,0.0023217201232910156,0.0031502246856689453,0.004258871078491211
4050,,0.002633810043334961,0.0037250518798828125,0.0023169517517089844,0.0031731128692626953,0.004253864288330078
4060,,0.002624988555908203,0.0037109851837158203,0.002282857894897461,0.003243684768676758,0.004271030426025391
4070,,0.0026280879974365234,0.0037162303924560547,0.0022559165954589844,0.003231048583984375,0.00427699089050293
4080,,0.002625703811645508,0.003747701644897461,0.002274036407470703,0.003233194351196289,0.0043849945068359375
4090,,0.0026330947875976562,0.0037622451782226562,0.002232074737548828,0.003216981887817383,0.009159088134765625
4100,,0.0026619434356689453,0.003751039505004883,0.002313852310180664,0.0032448768615722656,0.004383087158203125
4110,,0.0026390552520751953,0.003767728805541992,0.0022389888763427734,0.003206014633178711,0.004369974136352539
4120,,0.0027179718017578125,0.0037691593170166016,0.0022509098052978516,0.0032148361206054688,0.004350185394287109
4130,,0.0027129650115966797,0.0037691593170166016,0.0022640228271484375,0.003248929977416992,0.004331111907958984
4140,,0.002695322036743164,0.003866910934448242,0.002258777618408203,0.0032291412353515625,0.00436091423034668
4150,,0.007358074188232422,0.0038971900939941406,0.0022840499877929688,0.0032639503479003906,0.004393100738525391
4160,,0.0027108192443847656,0.003882884979248047,0.002306222915649414,0.003246784210205078,0.004364967346191406
4170,,0.0026950836181640625,0.0038700103759765625,0.0023050308227539062,0.003268003463745117,0.004387855529785156
4180,,0.0026960372924804688,0.0038390159606933594,0.002354145050048828,0.003278970718383789,0.004411935806274414
4190,,0.0027000904083251953,0.003837108612060547,0.0023522377014160156,0.0032629966735839844,0.004429817199707031
4200,,0.002722024917602539,0.008643150329589844,0.002351045608520508,0.0033919811248779297,0.004411935806274414
4210,,0.002722024917602539,0.0038499832153320312,0.0023949146270751953,0.0033731460571289062,0.004433155059814453
4220,,0.002719879150390625,0.0038909912109375,0.0023348331451416016,0.0033528804779052734,0.004456043243408203
4230,,0.0027348995208740234,0.0038759708404541016,0.002315998077392578,0.003340005874633789,0.004539012908935547
4240,,0.0027511119842529297,0.003873109817504883,0.0023288726806640625,0.0033750534057617188,0.004519224166870117
4250,,0.0027420520782470703,0.003877878189086914,0.00232696533203125,0.0033102035522460938,0.009184122085571289
4260,,0.0028150081634521484,0.0039010047912597656,0.0023949146270751953,0.0033190250396728516,0.004538059234619141
4270,,0.002808094024658203,0.003900766372680664,0.0023250579833984375,0.0033690929412841797,0.004491090774536133
4280,,0.0027849674224853516,0.00394892692565918,0.002374887466430664,0.0033440589904785156,0.0045070648193359375
4290,,0.002775907516479492,0.003946065902709961,0.0023772716522216797,0.0033800601959228516,0.004556179046630859
4300,,0.0028138160705566406,0.008616209030151367,0.0023779869079589844,0.0033850669860839844,0.004535675048828125
4310,,0.0028531551361083984,0.003969907760620117,0.0024480819702148438,0.0034868717193603516,0.00459599494934082
4320,,0.002877950668334961,0.004070758819580078,0.002382040023803711,0.003384828567504883,0.004662990570068359
4330,,0.0028929710388183594,0.003984212875366211,0.002486705780029297,0.003439188003540039,0.004645109176635742
4340,,0.0028421878814697266,0.00402522087097168,0.002393007278442383,0.003406047821044922,0.004565000534057617
4350,,0.0028319358825683594,0.003984212875366211,0.007668972015380859,0.0034780502319335938,0.004643917083740234
4360,,0.002864837646484375,0.004060983657836914,0.002397775650024414,0.0034248828887939453,0.0046198368072509766
4370,,0.0028238296508789062,0.004002809524536133,0.002443075180053711,0.0034699440002441406,0.004657745361328125
4380,,0.0028829574584960938,0.004117012023925781,0.002402067184448242,0.0034220218658447266,0.004609823226928711
4390,,0.0028340816497802734,0.004042863845825195,0.0024538040161132812,0.008195161819458008,0.004720926284790039
4400,,0.002919912338256836,0.004106998443603516,0.002432107925415039,0.0034377574920654297,0.0046269893646240234
4410,,0.0028569698333740234,0.004034757614135742,0.0024871826171875,0.0035200119018554688,0.004734039306640625
4420,,0.0029261112213134766,0.004127025604248047,0.0024580955505371094,0.003464937210083008,0.004682064056396484
4430,,0.002865314483642578,0.004046916961669922,0.0024950504302978516,0.003547191619873047,0.009414911270141602
4440,,0.0029609203338623047,0.0041658878326416016,0.00249481201171875,0.003473997116088867,0.004682302474975586
4450,,0.002886056900024414,0.004064083099365234,0.0025153160095214844,0.0036077499389648438,0.004806995391845703
4460,,0.0029592514038085938,0.0041882991790771484,0.002441883087158203,0.0034830570220947266,0.004715919494628906
4470,,0.0028998851776123047,0.004090070724487305,0.0025289058685302734,0.0035817623138427734,0.004808902740478516
4480,,0.0029959678649902344,0.0041048526763916016,0.002456188201904297,0.008104801177978516,0.004755735397338867
4490,,0.0029091835021972656,0.004111766815185547,0.0024979114532470703,0.0035212039947509766,0.004712104797363281
4500,,0.0029098987579345703,0.004118919372558594,0.0024781227111816406,0.0035169124603271484,0.004770994186401367
4510,,0.0029120445251464844,0.004123210906982422,0.002476930618286133,0.0035219192504882812,0.004751920700073242
4520,,0.0029261112213134766,0.004142045974731445,0.0024738311767578125,0.0035560131072998047,0.00479578971862793
4530,,0.002938985824584961,0.004132986068725586,0.002480030059814453,0.0035560131072998047,0.0047588348388671875
4540,,0.0029299259185791016,0.004183769226074219,0.0024929046630859375,0.0035660266876220703,0.009389877319335938
4550,,0.002955913543701172,0.004202604293823242,0.0025529861450195312,0.0035812854766845703,0.00482487678527832
4560,,0.0029413700103759766,0.004477024078369141,0.002518892288208008,0.003596067428588867,0.004821062088012695
4570,,0.0030100345611572266,0.004296302795410156,0.0025680065155029297,0.0036368370056152344,0.004922151565551758
4580,,0.0030069351196289062,0.00427699089050293,0.0025682449340820312,0.0036830902099609375,0.004971027374267578
4590,,0.00802922248840332,0.004235029220581055,0.0025191307067871094,0.0036020278930664062,0.004824161529541016
4600,,0.002980947494506836,0.004203081130981445,0.002573251724243164,0.003644227981567383,0.004890918731689453
4610,,0.0030291080474853516,0.004256010055541992,0.0025260448455810547,0.0036020278930664062,0.004861354827880859
4620,,0.0029990673065185547,0.004266977310180664,0.0025637149810791016,0.003670930862426758,0.004927873611450195
4630,,0.0030219554901123047,0.008886098861694336,0.0025370121002197266,0.0036187171936035156,0.004890918731689453
4640,,0.0029990673065185547,0.00429987907409668,0.0026361942291259766,0.0037021636962890625,0.0049591064453125
4650,,0.003058910369873047,0.004317045211791992,0.002566099166870117,0.0036449432373046875,0.00492095947265625
4660,,0.0030241012573242188,0.004266023635864258,0.0026040077209472656,0.0037119388580322266,0.00497889518737793
4670,,0.003065824508666992,0.004335165023803711,0.0025742053985595703,0.003650188446044922,0.004914045333862305
4680,,0.003032207489013672,0.0042879581451416016,0.00738215446472168,0.0037491321563720703,0.005015134811401367
4690,,0.0031113624572753906,0.00439906120300293,0.002613067626953125,0.0036742687225341797,0.004939556121826172
4700,,0.003027200698852539,0.004287242889404297,0.002644777297973633,0.003772258758544922,0.0050601959228515625
4710,,0.0031211376190185547,0.004393100738525391,0.002597808837890625,0.003686189651489258,0.00496220588684082
4720,,0.003047943115234375,0.004320859909057617,0.002666950225830078,0.00860285758972168,0.005081892013549805
4730,,0.0031538009643554688,0.004443168640136719,0.002641916275024414,0.003709077835083008,0.004975080490112305
4740,,0.0030601024627685547,0.004350423812866211,0.002683877944946289,0.0038089752197265625,0.0051229000091552734
4750,,0.0031571388244628906,0.004464149475097656,0.0026061534881591797,0.003715038299560547,0.004988908767700195
4760,,0.0030629634857177734,0.004389762878417969,0.0026738643646240234,0.0038220882415771484,0.005119800567626953
4770,,0.0031120777130126953,0.004349946975708008,0.007238149642944336,0.0037271976470947266,0.0050487518310546875
4780,,0.0030870437622070312,0.0043888092041015625,0.002627134323120117,0.0037529468536376953,0.0050737857818603516
4790,,0.0030927658081054688,0.00439000129699707,0.002621173858642578,0.003743886947631836,0.0050280094146728516
4800,,0.003100872039794922,0.004407167434692383,0.002624988555908203,0.003762960433959961,0.005043983459472656
4810,,0.0030930042266845703,0.004427909851074219,0.002622842788696289,0.0038230419158935547,0.0051500797271728516
4820,,0.003126859664916992,0.00439906120300293,0.0026569366455078125,0.003840923309326172,0.0050737857818603516
4830,,0.003139019012451172,0.0044438838958740234,0.002641916275024414,0.008878707885742188,0.0052490234375
4840,,0.0032110214233398438,0.004550933837890625,0.0027599334716796875,0.003859996795654297,0.005198240280151367
4850,,0.003231048583984375,0.00451207160949707,0.0027430057525634766,0.003885030746459961,0.005213260650634766
4860,,0.0032188892364501953,0.004589080810546875,0.002699136734008789,0.003863811492919922,0.005293130874633789
4870,,0.0032858848571777344,0.004634857177734375,0.0028100013732910156,0.003999948501586914,0.011816024780273438
4880,,0.003282785415649414,0.004615068435668945,0.002778768539428711,0.0038988590240478516,0.005248069763183594
4890,,0.0032341480255126953,0.0045680999755859375,0.002763032913208008,0.0039560794830322266,0.0053102970123291016
4900,,0.003258943557739258,0.0046253204345703125,0.0027320384979248047,0.003932952880859375,0.0052642822265625
4910,,0.0032410621643066406,0.00458979606628418,0.002780914306640625,0.00400996208190918,0.005357980728149414
4920,,0.007985830307006836,0.0046558380126953125,0.002772092819213867,0.0039501190185546875,0.005269050598144531
4930,,0.0032401084899902344,0.004590749740600586,0.002832174301147461,0.003983974456787109,0.0053369998931884766
4940,,0.0032999515533447266,0.004663944244384766,0.002766132354736328,0.003968954086303711,0.0052869319915771484
4950,,0.003255605697631836,0.004615306854248047,0.002808094024658203,0.0039958953857421875,0.0053958892822265625
4960,,0.003317117691040039,0.009457111358642578,0.0027589797973632812,0.003968000411987305,0.005325794219970703
4970,,0.0032689571380615234,0.004662036895751953,0.002873659133911133,0.0040471553802490234,0.005402803421020508
4980,,0.003322124481201172,0.00466609001159668,0.0027849674224853516,0.00397491455078125,0.005475282669067383
4990,,0.003339052200317383,0.0046961307525634766,0.002790212631225586,0.003999948501586914,0.0054929256439208984
5000,,0.0033638477325439453,0.009414911270141602,0.002804994583129883,0.00400996208190918,0.005376100540161133
5010,,0.0034089088439941406,0.004774332046508789,0.0028710365295410156,0.00400090217590332,0.005390167236328125
5020,,0.0033063888549804688,0.004793882369995117,0.0028700828552246094,0.003995180130004883,0.0053861141204833984
5030,,0.003309965133666992,0.004847049713134766,0.002852916717529297,0.0040318965911865234,0.005404949188232422
5040,,0.0033380985260009766,0.004721879959106445,0.002877950668334961,0.008708000183105469,0.00542902946472168
5050,,0.0033731460571289062,0.00482487678527832,0.002954244613647461,0.0044710636138916016,0.005377054214477539
5060,,0.003268003463745117,0.004673957824707031,0.0027971267700195312,0.0040743350982666016,0.005424022674560547
5070,,0.0033469200134277344,0.004647016525268555,0.0027818679809570312,0.004080772399902344,0.005466938018798828
5080,,0.008419036865234375,0.004698991775512695,0.0027980804443359375,0.003988981246948242,0.005479097366333008
5090,,0.0033812522888183594,0.004721164703369141,0.0028142929077148438,0.003993988037109375,0.005381107330322266
5100,,0.0033719539642333984,0.0047228336334228516,0.002794981002807617,0.003994941711425781,0.005373954772949219
5110,,0.0034170150756835938,0.004769086837768555,0.0028471946716308594,0.004007816314697266,0.005404949188232422
5120,,0.003339052200317383,0.004808902740478516,0.007462263107299805,0.004090070724487305,0.0054171085357666016
5130,,0.0033211708068847656,0.004700183868408203,0.0028967857360839844,0.004064083099365234,0.005414247512817383
5140,,0.0033407211303710938,0.004716157913208008,0.0029039382934570312,0.004088163375854492,0.005441904067993164
5150,,0.0033261775970458984,0.0047490596771240234,0.0029218196868896484,0.004112958908081055,0.010164976119995117
5160,,0.0033719539642333984,0.004728078842163086,0.002888202667236328,0.004175901412963867,0.005527973175048828
5170,,0.0033800601959228516,0.004730701446533203,0.002834796905517578,0.004044055938720703,0.005571842193603516
5180,,0.0034019947052001953,0.004799365997314453,0.0028388500213623047,0.00404810905456543,0.005596160888671875
5190,,0.0034911632537841797,0.009431123733520508,0.0029098987579345703,0.004141092300415039,0.005500078201293945
5200,,0.0034830570220947266,0.004850149154663086,0.002936124801635742,0.004093170166015625,0.0055119991302490234
5210,,0.0034379959106445312,0.004995107650756836,0.0029430389404296875,0.004193782806396484,0.005491018295288086
5220,,0.003419160842895508,0.005003929138183594,0.0029180049896240234,0.0042040348052978516,0.005615234375
5230,,0.0034439563751220703,0.0047969818115234375,0.0029799938201904297,0.008779048919677734,0.0055277347564697266
5240,,0.0034279823303222656,0.0047910213470458984,0.003007173538208008,0.004176139831542969,0.005594015121459961
5250,,0.003386259078979492,0.004841327667236328,0.002878904342651367,0.004191398620605469,0.005697965621948242
5260,,0.0034990310668945312,0.004910945892333984,0.002955913543701172,0.004307270050048828,0.005730867385864258
5270,,0.008177042007446289,0.00484919548034668,0.0028879642486572266,0.004141092300415039,0.005714893341064453
5280,,0.003567218780517578,0.004990100860595703,0.0029180049896240234,0.004182100296020508,0.005676746368408203
5290,,0.0035009384155273438,0.0049169063568115234,0.0029790401458740234,0.004143953323364258,0.0056111812591552734
5300,,0.0035457611083984375,0.004936933517456055,0.002920389175415039,0.004137992858886719,0.0057163238525390625
5310,,0.003451824188232422,0.004971981048583984,0.007915019989013672,0.004185199737548828,0.0055921077728271484
5320,,0.003437042236328125,0.004911899566650391,0.002978086471557617,0.00419926643371582,0.005639076232910156
5330,,0.0035152435302734375,0.004989147186279297,0.0030570030212402344,0.004331111907958984,0.005753040313720703
5340,,0.003532886505126953,0.004908084869384766,0.0030667781829833984,0.004316091537475586,0.010385751724243164
